분류,경로,이름,Q1,Q2,상태,비고,PR,완료일
07-org,07-org/SP-ORG-JNRI_v1.0.md,SP-ORG-JNRI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGWOMEN_v1.0.md,SP-ORG-GGWOMEN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DJMISC1_v1.0.md,SP-ORG-DJMISC1_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWMEDX2_v1.0.md,SP-ORG-GWMEDX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DJDESIGN_v1.0.md,SP-ORG-DJDESIGN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JILES_v1.0.md,제주평생교육장학진흥원,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBCF_v1.0.md,SP-ORG-GBCF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JTA_v1.0.md,제주특별자치도관광협회,Y,N,미착수,,,
07-org,07-org/SP-ORG-DJIPAX2_v1.0.md,SP-ORG-DJIPAX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-USTOURISM_v1.0.md,SP-ORG-USTOURISM_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SPO_v1.0.md,SP-ORG-SPO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGCGF_v1.0.md,SP-ORG-GGCGF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGARTCENTER_v1.0.md,SP-ORG-GGARTCENTER_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CNSSO_v1.0.md,SP-ORG-CNSSO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWRIX2_v1.0.md,SP-ORG-GWRIX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNIPAX2_v1.0.md,SP-ORG-JNIPAX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GJCF_v1.0.md,SP-ORG-GJCF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-BGCF_v1.0.md,SP-ORG-BGCF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBMISC1_v1.0.md,SP-ORG-JBMISC1_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWRIX3_v1.0.md,SP-ORG-GWRIX3_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-ASIADCC_v1.0.md,SP-ORG-ASIADCC_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGCONTENT_v1.0.md,SP-ORG-GGCONTENT_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JCCEI_v1.0.md,제주창조경제혁신센터,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBCGF_v1.0.md,SP-ORG-GBCGF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GNBEA_v1.0.md,SP-ORG-GNBEA_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GJRI_v1.0.md,SP-ORG-GJRI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBTP_v1.0.md,SP-ORG-GBTP_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWMISC1_v1.0.md,SP-ORG-GWMISC1_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JEJU43_v1.0.md,제주4·3평화재단,Y,N,미착수,,,
07-org,07-org/SP-ORG-ICSMARTCITY_v1.0.md,SP-ORG-ICSMARTCITY_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-BSWOMEN_v1.0.md,SP-ORG-BSWOMEN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-BSSSO_v1.0.md,SP-ORG-BSSSO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGWELFARE_v1.0.md,SP-ORG-GGWELFARE_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBCONTENT_v1.0.md,SP-ORG-JBCONTENT_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DJCFX2_v1.0.md,SP-ORG-DJCFX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWMED_v1.0.md,SP-ORG-GWMED_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-ICGLOBAL_v1.0.md,SP-ORG-ICGLOBAL_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGKOREA_v1.0.md,SP-ORG-GGKOREA_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CBMED_v1.0.md,SP-ORG-CBMED_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBMEDX3_v1.0.md,SP-ORG-GBMEDX3_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JWFRI_v1.0.md,제주여성가족연구원,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNRIX2_v1.0.md,SP-ORG-JNRIX2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SWF_v1.0.md,SP-ORG-SWF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DGINNO_v1.0.md,SP-ORG-DGINNO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBMISC2_v1.0.md,SP-ORG-GBMISC2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GJJOB_v1.0.md,SP-ORG-GJJOB_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SEOULSCHOL_v1.0.md,SP-ORG-SEOULSCHOL_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CHILDMEAL_v1.0.md,"제주 어린이급식관리지원센터(1~4, 원형)",Y,N,미착수,,,
07-org,07-org/SP-ORG-BCC_v1.0.md,SP-ORG-BCC_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GBBEA_v1.0.md,SP-ORG-GBBEA_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CNRI_v1.0.md,SP-ORG-CNRI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGWCST_v1.0.md,SP-ORG-GGWCST_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNSCHOL_v1.0.md,SP-ORG-JNSCHOL_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GNMED_v1.0.md,SP-ORG-GNMED_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWTOURISM_v1.0.md,SP-ORG-GWTOURISM_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SDI_v1.0.md,SP-ORG-SDI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JPDC_v1.0.md,제주특별자치도개발공사(JPDC),Y,N,미착수,,,
07-org,07-org/SP-ORG-GBHAPPY_v1.0.md,SP-ORG-GBHAPPY_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DGMISC2_v1.0.md,SP-ORG-DGMISC2_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNHONAM_v1.0.md,SP-ORG-JNHONAM_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GJMISC1_v1.0.md,SP-ORG-GJMISC1_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SEOUL50PLUS_v1.0.md,SP-ORG-SEOUL50PLUS_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBBEA_v1.0.md,SP-ORG-JBBEA_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-BSDESIGN_v1.0.md,SP-ORG-BSDESIGN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-DGCGF_v1.0.md,SP-ORG-DGCGF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGFUTURE_v1.0.md,SP-ORG-GGFUTURE_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CNLIFE_v1.0.md,SP-ORG-CNLIFE_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBSSO_v1.0.md,SP-ORG-JBSSO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GGSSO_v1.0.md,SP-ORG-GGSSO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SDF_v1.0.md,SP-ORG-SDF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CNCONFUCIAN_v1.0.md,SP-ORG-CNCONFUCIAN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-TRANSWEAK_v1.0.md,제주특별자치도 교통약자이동지원센터,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNFOODFEST_v1.0.md,SP-ORG-JNFOODFEST_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBTP_v1.0.md,SP-ORG-JBTP_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNSSO_v1.0.md,SP-ORG-JNSSO_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JNWOMEN_v1.0.md,SP-ORG-JNWOMEN_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SEOULTOURISM_v1.0.md,SP-ORG-SEOULTOURISM_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-GWINNOCITY_v1.0.md,SP-ORG-GWINNOCITY_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SEOULAI_v1.0.md,SP-ORG-SEOULAI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-JBRI_v1.0.md,SP-ORG-JBRI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-SJCGF_v1.0.md,SP-ORG-SJCGF_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-USRI_v1.0.md,SP-ORG-USRI_v1.0,Y,N,미착수,,,
07-org,07-org/SP-ORG-CHILDCARE_v1.0.md,제주특별자치도 아이돌봄광역지원센터,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JILES-SCHOLARSHIP_v1.0.md,제주평생교육장학진흥원 장학팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEDA-STARTUP_v1.0.md,제주특별자치도경제통상진흥원 창업지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-CHILDMEAL-HYGIENE_v1.0.md,어린이급식관리지원센터 위생팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPSPO-LIFESPORT_v1.0.md,제주특별자치도장애인체육회 생활체육부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JTO-INDUSTRY_v1.0.md,제주관광공사 관광산업실,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJU43-ADMIN_v1.0.md,제주4·3평화재단 사무처,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-SGPMED-NURSING_v1.0.md,서귀포의료원 간호부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JILES-EDU_v1.0.md,제주평생교육장학진흥원 평생교육팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JCPA-CONTENTS_v1.0.md,제주콘텐츠진흥원**(구 제주영상문화산업진흥원) **콘텐츠산업팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-CHILDMEAL-NUTRITION_v1.0.md,어린이급식관리지원센터 영양팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPDC-PRODUCTION_v1.0.md,제주특별자치도개발공사 생산팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJU43-RESEARCH_v1.0.md,제주4·3평화재단 조사연구실,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEDA-FINANCE_v1.0.md,제주특별자치도경제통상진흥원 자금지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJUMED-CLINICAL_v1.0.md,제주의료원 진료부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-SGPMED-ADMIN_v1.0.md,서귀포의료원 행정지원부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEDA-EXPORT_v1.0.md,제주특별자치도경제통상진흥원 수출판로지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JCCEI-SUPPORT_v1.0.md,제주창조경제혁신센터 창업지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEA-EVINFRA_v1.0.md,제주에너지공사 전기차인프라운영팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-CHILDCARE-SUPPORT_v1.0.md,제주특별자치도 아이돌봄광역지원센터 돌봄지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-TRANSWEAK-DISPATCH_v1.0.md,제주특별자치도 교통약자 이동지원센터 배차운영팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPDC-SALES_v1.0.md,제주특별자치도개발공사 영업팀(국내영업팀),Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JFAC-PROGRAM_v1.0.md,제주문화예술재단 문화사업팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPASS-SERVICESUPPORT_v1.0.md,제주특별자치도 사회서비스원 서비스지원부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JCPA-FOSTER_v1.0.md,제주콘텐츠진흥원 콘텐츠육성팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-ICCJEJU-OPS_v1.0.md,제주국제컨벤션센터 운영팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEDA-BUSINESS_v1.0.md,제주경제통상진흥원 사업지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JILES-LIFELONG_v1.0.md,제주평생교육장학진흥원 평생교육팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-CHILDMEAL-ADMIN_v1.0.md,어린이급식관리지원센터 기획운영팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JSPO-ELITESPORT_v1.0.md,제주특별자치도체육회 전문체육부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JTP-CORPSUPPORT_v1.0.md,제주테크노파크 기업지원단,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJUMED-ADMIN_v1.0.md,제주의료원 행정지원부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-SGPMED-CLINICAL_v1.0.md,서귀포의료원 진료부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JFAC-SUPPORT_v1.0.md,제주문화예술재단 문화지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JCPA-TALENT_v1.0.md,제주콘텐츠진흥원 콘텐츠인재팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPSPO-ELITESPORT_v1.0.md,제주특별자치도장애인체육회 전문체육부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJU43-PEACE_v1.0.md,제주4·3평화재단 평화사업팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-MAEUL-SUPPORT_v1.0.md,마을만들기종합지원센터 마을지원팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JTO-MARKETING_v1.0.md,제주관광공사 마케팅사업본부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JPDC-QUALITY_v1.0.md,제주특별자치도개발공사 품질관리팀,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JCGF-UNDERWRITING_v1.0.md,제주신용보증재단 보증심사부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JSPO-LIFESPORT_v1.0.md,제주특별자치도체육회 생활체육부,Y,N,미착수,,,
07-org,07-org/divisions/SP-ORGDIV-JEJUMED-NURSING_v1.0.md,제주의료원 간호부,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-ENVGUIDE_v1.0.md,제주시청 청정환경국 환경지도과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-GENERAL_v1.0.md,서귀포시청 안전도시건설국 안전총괄과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-FISHERY_v1.0.md,서귀포시청 농수축산경제국 해양수산과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-TOURISM_v1.0.md,제주시청 문화관광체육국 관광진흥과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-HYGIENE_v1.0.md,제주시청 복지위생국 위생관리과,Y,N,완료,"jejusi:food_business_report, jejusi:public_sanitation_business_report 등록","(번호 미확인 — main 병합은 확인됨, git log로 조회 가능)",2026-08-20
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-BASICLIVELIHOOD_v1.0.md,제주시청 복지위생국 기초생활보장과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-JEOLMUL_v1.0.md,제주시청 청정환경국 절물생태관리소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-BASICGOVPREP_v1.0.md,서귀포시청 자치행정국 기초자치단체설치준비지원단,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-SAFETY-VEHICLE_v1.0.md,제주시청 안전교통국 차량관리과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-ELDERLY_v1.0.md,제주시청 복지위생국 노인복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-WELFARE-DISABLED_v1.0.md,서귀포시청 복지위생국 장애인복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-CITRUS_v1.0.md,서귀포시청 농수축산경제국 감귤유통과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-HEALTH-EASTCENTER_v1.0.md,서귀포시청 서귀포보건소 동부보건소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CLIMATE-ENVMGMT_v1.0.md,서귀포시청 청정환경국 기후환경과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-ARTMUSEUM_v1.0.md,서귀포시청 문화관광체육국 서귀포 공립미술관,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-TRAFFIC_v1.0.md,서귀포시청 안전도시건설국 교통행정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-WELFARE-ELDERLY_v1.0.md,서귀포시청 복지위생국 노인복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-ECOFARM_v1.0.md,서귀포시청 농수축산경제국 친환경농정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-UDANGLIB_v1.0.md,제주시청 문화관광체육국 우당도서관,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-LIFELONGED_v1.0.md,서귀포시청 자치행정국 평생교육과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-ECON-INFOSUPPORT_v1.0.md,제주시청 경제일자리국 정보화지원과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-BUDGET_v1.0.md,서귀포시청 자치행정국 기획예산과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-HEALTH-PROMOTION_v1.0.md,서귀포시청 서귀포보건소 건강증진과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-CITY_v1.0.md,서귀포시청 안전도시건설국 도시과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-WELFARE-RESIDENT_v1.0.md,서귀포시청 복지위생국 주민복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-SAFETY-GENERAL_v1.0.md,제주시청 안전교통국 안전총괄과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-SPORTS_v1.0.md,제주시청 문화관광체육국 체육진흥과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-BUDGET_v1.2.md,제주시청 자치행정국 기획예산과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-SELFGOV_v1.0.md,서귀포시청 자치행정국 자치행정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-LIVINGENV_v1.0.md,제주시청 청정환경국 생활환경과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-TOURISMFACILITY_v1.0.md,서귀포시청 문화관광체육국 관광지관리소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-BUILDING_v1.1.md,서귀포시청 안전도시건설국 건축과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-JOBS_v1.0.md,서귀포시청 농수축산경제국 경제일자리과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-ECON-JOBENERGY_v1.0.md,제주시청 경제일자리국 일자리에너지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-CONSTRUCT_v1.0.md,서귀포시청 안전도시건설국 건설과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-PARKS_v1.0.md,제주시청 청정환경국 공원녹지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-RESIDENT_v1.0.md,제주시청 복지위생국 주민복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-HEALTH-ADMIN_v1.0.md,서귀포시청 서귀포보건소 보건행정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-ARTSHALL_v1.0.md,서귀포시청 문화관광체육국 서귀포예술의전당,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CLIMATE-PARKS_v1.0.md,서귀포시청 청정환경국 공원녹지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-BUILDING_v1.0.md,서귀포시청 안전도시건설국 건축과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-WOMENFAMILY_v1.0.md,제주시청 복지위생국 여성가족과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-LIBRARYMGMT_v1.0.md,서귀포시청 문화관광체육국 도서관운영사무소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-ART_v1.0.md,제주시청 문화관광체육국 문화예술과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-WELFARE-HYGIENE_v1.0.md,서귀포시청 복지위생국 위생관리과,Y,N,완료,"seogwipo:food_business_report, seogwipo:public_sanitation_business_report 등록","(번호 미확인 — main 병합은 확인됨, git log로 조회 가능)",2026-08-20
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-ECON-VILLAGE_v1.0.md,제주시청 경제일자리국 마을활력과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CLIMATE-FORESTRECREATION_v1.0.md,서귀포시청 청정환경국 산림휴양관리소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-DIGITAL_v1.0.md,서귀포시청 농수축산경제국 디지털혁신과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-PROPERTYTAX_v1.2.md,제주시청 자치행정국 재산세과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-TOURISM_v1.0.md,서귀포시청 문화관광체육국 관광진흥과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-GENERAL_v1.2.md,제주시청 자치행정국 총무과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-SAFETY-TRAFFIC_v1.0.md,제주시청 안전교통국 교통행정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-FACILITY_v1.0.md,제주시청 청정환경국 환경시설관리소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-TAMNALIB_v1.0.md,제주시청 문화관광체육국 탐라도서관,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-SELFGOV_v1.2.md,제주시청 자치행정국 자치행정과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-SPORTS_v1.0.md,서귀포시청 문화관광체육국 체육진흥과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-TAX_v1.0.md,서귀포시청 자치행정국 세무과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-AGRIECONOMY-LIVESTOCK_v1.0.md,서귀포시청 농수축산경제국 청정축산과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-GENERAL_v1.0.md,서귀포시청 자치행정국 총무과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CONSTRUCTION-WATER_v1.0.md,서귀포시청 안전도시건설국 상하수도과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-ECON-SMB_v1.0.md,제주시청 경제일자리국 경제소상공인과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CLIMATE-ENVMGMT_v1.0.md,제주시청 청정환경국 환경관리과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-JACHI-VILLAGE_v1.0.md,서귀포시청 자치행정국 마을활력과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-CULTURE-ARTCENTER_v1.0.md,제주시청 문화관광체육국 제주아트센터,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-WELFARE-DISABLED_v1.0.md,제주시청 복지위생국 장애인복지과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-BASICGOVPREP_v1.2.md,제주시청 자치행정국 기초자치단체 설치준비지원단,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-HEALTH-WESTCENTER_v1.0.md,서귀포시청 서귀포보건소 서부보건소,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-WELFARE-WOMENFAMILY_v1.0.md,서귀포시청 복지위생국 여성가족과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CULTURE-ART_v1.0.md,서귀포시청 문화관광체육국 문화예술과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-SEOGWIPO-CLIMATE-LIVINGENV_v1.0.md,서귀포시청 청정환경국 생활환경과,Y,N,미착수,,,
04-city,04-city/divisions/SP-CITYDIV-JEJUSI-JACHI-TAX_v1.2.md,제주시청 자치행정국 세무과,Y,N,미착수,,,
